Saving_id,CIF,CurrentSavingBalance,SavingProductSubcribed,ApplicationDate,UpdateDate
356,73,933050889,Tiết kiệm Đại Phát,2002-01-12,2012-11-13
354,73,971495477,Tiền gửi tương lai,2002-01-12,2012-11-27
365,73,1148275176,Tiết kiệm Tích Tài,2002-01-12,2014-10-01
363,73,1147300551,Tiết kiệm Đại Phát,2002-01-12,2015-12-04
360,73,1067001048,Tiền gửi tương lai,2002-01-12,2017-03-18
355,73,954513864,Tiết kiệm truyền thống,2002-01-12,2018-05-23
357,73,972061552,Tiết kiệm Tích Tài,2002-01-12,2021-06-10
369,73,1118883462,Tiết kiệm truyền thống,2002-01-12,2021-12-04
353,73,992191946,Tiết kiệm Đại Phát,2002-01-12,2023-07-18
362,73,1127806372,Tiết kiệm Đại Phát,2002-01-12,2023-12-26
374,75,8953483595,Tiết kiệm Tích Tài,2006-07-16,2013-09-25
376,75,8950692856,Tiết kiệm Trung Niên Tích Lộc,2006-07-16,2018-05-07
378,75,8937947479,Tiết kiệm Tích Tài,2006-07-16,2018-06-13
377,75,8983063146,Tiết kiệm Trung Niên Tích Lộc,2006-07-16,2020-03-03
375,75,8930613589,Tiết kiệm Trung Niên Tích Lộc,2006-07-16,2020-07-08
372,75,8954160167,Tiết kiệm Đại Phát,2006-07-16,2020-08-23
380,75,8922874496,Tiết kiệm truyền thống,2006-07-16,2022-07-09
373,75,8940080191,Tiết kiệm Đại Phát,2006-07-16,2023-05-01
379,75,8956888814,Tiết kiệm Tích Tài,2006-07-16,2023-11-07
381,76,5755375158,Tiết kiệm Đại Phát,2014-03-01,2018-01-04
383,78,65538870,Tiết kiệm truyền thống,2001-01-03,2005-12-02
390,78,3686764,Tiết kiệm Tích Tài,2001-01-03,2012-05-03
386,78,39236178,Tiết kiệm Tích Tài,2001-01-03,2014-05-15
384,78,46947242,Tiền gửi tương lai,2001-01-03,2016-07-20
387,78,28562221,Tiết kiệm Đại Phát,2001-01-03,2018-12-03
382,78,97264556,Tiết kiệm Tích Tài,2001-01-03,2019-09-02
391,78,49004899,Tiết kiệm Đại Phát,2001-01-03,2020-09-07
385,78,19654320,Tiền gửi tương lai,2001-01-03,2020-10-17
392,78,29982650,Tiền gửi tương lai,2001-01-03,2022-06-02
388,78,55953147,Tiết kiệm truyền thống,2001-01-03,2023-12-05
389,78,34321995,Tiết kiệm Tích Tài,2001-01-03,2024-04-25
393,79,8817318740,Tiết kiệm truyền thống,2004-09-04,2008-05-12
394,79,8832720808,Tiết kiệm Trung Niên Tích Lộc,2004-09-04,2011-09-17
399,84,2221057762,Tiết kiệm Đại Phát,2018-05-25,2020-09-09
396,84,2262315234,Tiết kiệm truyền thống,2018-05-25,2020-09-27
401,84,2143310372,Tiết kiệm Đại Phát,2018-05-25,2021-10-01
397,84,2226678736,Tiết kiệm Trung Niên Tích Lộc,2018-05-25,2022-06-12
402,84,2106464250,Tiết kiệm truyền thống,2018-05-25,2022-10-09
395,84,2296737104,Tiết kiệm Đại Phát,2018-05-25,2023-06-25
398,84,2180233018,Tiết kiệm truyền thống,2018-05-25,2023-11-13
400,84,2184756113,Tiết kiệm truyền thống,2018-05-25,2024-05-23
408,85,170733088,Tiết kiệm Đại Phát,2006-11-01,2007-02-03
406,85,160401610,Tiết kiệm truyền thống,2006-11-01,2009-06-14
407,85,203839492,Tiết kiệm Tích Tài,2006-11-01,2011-09-10
405,85,193771513,Tiết kiệm Tích Tài,2006-11-01,2021-02-24
404,85,154972756,Tiền gửi tương lai,2006-11-01,2021-10-26
403,85,178421158,Tiết kiệm Đại Phát,2006-11-01,2023-02-24
411,90,1046285876,Tiết kiệm Trung Niên Tích Lộc,2022-02-28,2022-04-02
420,90,991534152,Tiết kiệm Tích Tài,2022-02-28,2022-04-15
418,90,932110607,Tiền gửi tương lai,2022-02-28,2022-06-12
422,90,1009563416,Tiết kiệm Đại Phát,2022-02-28,2022-09-03
421,90,1020815692,Tiết kiệm Tích Tài,2022-02-28,2022-09-06
416,90,945679452,Tiết kiệm Tích Tài,2022-02-28,2023-02-25
419,90,978602878,Tiết kiệm Tích Tài,2022-02-28,2023-03-27
410,90,1003624331,Tiết kiệm Trung Niên Tích Lộc,2022-02-28,2023-05-02
414,90,1007004152,Tiền gửi tương lai,2022-02-28,2023-06-16
423,90,1035692999,Tiết kiệm truyền thống,2022-02-28,2023-07-28
427,90,1035455381,Tiết kiệm truyền thống,2022-02-28,2023-09-05
424,90,990724983,Tiết kiệm Đại Phát,2022-02-28,2023-10-09
417,90,958920660,Tiết kiệm Trung Niên Tích Lộc,2022-02-28,2023-10-26
425,90,1034380163,Tiết kiệm Đại Phát,2022-02-28,2023-11-05
409,90,992445654,Tiết kiệm Tích Tài,2022-02-28,2024-02-22
413,90,1041926904,Tiết kiệm Trung Niên Tích Lộc,2022-02-28,2024-02-23
412,90,1074490454,Tiền gửi tương lai,2022-02-28,2024-03-24
426,90,991357748,Tiết kiệm Tích Tài,2022-02-28,2024-04-08
415,90,973854573,Tiết kiệm Đại Phát,2022-02-28,2024-05-19
438,91,2460881764,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2006-03-23
441,91,2410744215,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2007-09-08
443,91,2423055122,Tiết kiệm Đại Phát,2006-01-14,2007-09-10
445,91,2434222034,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2007-10-10
432,91,2519713311,Tiết kiệm Tích Tài,2006-01-14,2008-04-05
440,91,2427218190,Tiết kiệm Tích Tài,2006-01-14,2009-09-10
442,91,2387364635,Tiết kiệm Tích Tài,2006-01-14,2009-10-12
439,91,2448521442,Tiết kiệm Đại Phát,2006-01-14,2010-05-14
444,91,2471877563,Tiết kiệm Đại Phát,2006-01-14,2013-12-16
428,91,2416295361,Tiết kiệm Đại Phát,2006-01-14,2014-11-18
435,91,2503725246,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2017-10-17
433,91,2495377219,Tiền gửi tương lai,2006-01-14,2019-08-06
436,91,2513803151,Tiết kiệm truyền thống,2006-01-14,2019-12-20
430,91,2436744796,Tiết kiệm Tích Tài,2006-01-14,2021-10-07
434,91,2529680204,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2022-09-22
429,91,2465718189,Tiết kiệm Tích Tài,2006-01-14,2022-11-15
437,91,2480473893,Tiết kiệm Tích Tài,2006-01-14,2023-05-06
431,91,2476122328,Tiết kiệm Trung Niên Tích Lộc,2006-01-14,2024-04-04
454,93,363998842,Tiền gửi tương lai,2013-05-30,2013-12-31
456,93,359710840,Tiết kiệm Tích Tài,2013-05-30,2015-01-21
459,93,406655461,Tiết kiệm Đại Phát,2013-05-30,2015-05-22
450,93,337426514,Tiết kiệm Đại Phát,2013-05-30,2015-06-23
448,93,403884413,Tiết kiệm Tích Tài,2013-05-30,2015-08-02
453,93,383776493,Tiền gửi tương lai,2013-05-30,2016-04-26
455,93,314967083,Tiết kiệm Đại Phát,2013-05-30,2016-11-11
451,93,380727251,Tiền gửi tương lai,2013-05-30,2017-01-04
452,93,342942138,Tiết kiệm Đại Phát,2013-05-30,2018-05-08
458,93,391705491,Tiết kiệm Trung Niên Tích Lộc,2013-05-30,2019-01-25
457,93,378932549,Tiết kiệm Trung Niên Tích Lộc,2013-05-30,2019-10-23
461,93,406305141,Tiết kiệm truyền thống,2013-05-30,2020-12-04
447,93,444161525,Tiết kiệm Trung Niên Tích Lộc,2013-05-30,2021-09-08
460,93,380951570,Tiết kiệm Tích Tài,2013-05-30,2022-02-07
446,93,416241551,Tiết kiệm Tích Tài,2013-05-30,2022-02-22
449,93,378762484,Tiết kiệm Tích Tài,2013-05-30,2022-03-03
462,94,8533934734,Tiền gửi tương lai,2022-09-04,2022-10-14
474,94,8613775627,Tiết kiệm Tích Tài,2022-09-04,2022-11-12
467,94,8601708212,Tiết kiệm Đại Phát,2022-09-04,2022-11-19
466,94,8567155164,Tiết kiệm Tích Tài,2022-09-04,2023-02-11
469,94,8565030432,Tiết kiệm Đại Phát,2022-09-04,2023-03-31
471,94,8647251303,Tiết kiệm Tích Tài,2022-09-04,2023-04-01
472,94,8629114578,Tiết kiệm Trung Niên Tích Lộc,2022-09-04,2023-04-08
468,94,8582488951,Tiết kiệm Tích Tài,2022-09-04,2023-04-23
473,94,8582672147,Tiết kiệm Trung Niên Tích Lộc,2022-09-04,2023-05-30
463,94,8493096223,Tiết kiệm truyền thống,2022-09-04,2023-09-21
464,94,8524108592,Tiết kiệm Đại Phát,2022-09-04,2023-10-30
470,94,8603477092,Tiết kiệm Trung Niên Tích Lộc,2022-09-04,2023-12-12
465,94,8553880081,Tiết kiệm Tích Tài,2022-09-04,2023-12-31
476,95,4702038731,Tiết kiệm Tích Tài,2021-10-23,2022-01-07
478,95,4700883951,Tiết kiệm Trung Niên Tích Lộc,2021-10-23,2023-01-07
475,95,4739267769,Tiết kiệm truyền thống,2021-10-23,2023-12-10
479,95,4729719339,Tiết kiệm Trung Niên Tích Lộc,2021-10-23,2023-12-21
477,95,4712890220,Tiết kiệm Trung Niên Tích Lộc,2021-10-23,2024-02-14
489,96,1650162444,Tiết kiệm truyền thống,2013-09-19,2014-03-15
485,96,1608014513,Tiết kiệm Trung Niên Tích Lộc,2013-09-19,2015-12-23
483,96,1626458449,Tiết kiệm Tích Tài,2013-09-19,2016-10-04
486,96,1657357569,Tiết kiệm Đại Phát,2013-09-19,2017-02-21
481,96,1618023077,Tiết kiệm Trung Niên Tích Lộc,2013-09-19,2018-06-17
480,96,1654561196,Tiết kiệm Tích Tài,2013-09-19,2019-02-07
487,96,1615106371,Tiết kiệm Đại Phát,2013-09-19,2019-05-07
488,96,1661670579,Tiết kiệm Đại Phát,2013-09-19,2019-05-14
490,96,1616888032,Tiết kiệm Trung Niên Tích Lộc,2013-09-19,2019-10-10
491,96,1568222702,Tiền gửi tương lai,2013-09-19,2020-09-12
484,96,1596280225,Tiết kiệm Tích Tài,2013-09-19,2021-10-28
482,96,1606394596,Tiết kiệm truyền thống,2013-09-19,2023-12-08
495,101,4715002661,Tiết kiệm Đại Phát,2013-05-21,2017-08-06
494,101,4742313822,Tiết kiệm truyền thống,2013-05-21,2019-07-01
493,101,4776070905,Tiền gửi tương lai,2013-05-21,2023-02-12
492,101,4788927583,Tiết kiệm Tích Tài,2013-05-21,2024-05-21
496,104,8674363738,Tiết kiệm Đại Phát,2004-02-22,2006-03-13
506,105,2792118622,Tiết kiệm Trung Niên Tích Lộc,2001-01-02,2001-12-29
500,105,2605869580,Tiết kiệm Đại Phát,2001-01-02,2003-09-04
497,105,2601900599,Tiền gửi tương lai,2001-01-02,2004-12-03
501,105,2651469710,Tiết kiệm Trung Niên Tích Lộc,2001-01-02,2007-02-27
498,105,2573438741,Tiết kiệm Tích Tài,2001-01-02,2008-01-21
510,105,2794184465,Tiền gửi tương lai,2001-01-02,2008-08-22
503,105,2746090101,Tiết kiệm truyền thống,2001-01-02,2009-04-14
514,105,2833162455,Tiết kiệm Đại Phát,2001-01-02,2011-01-01
511,105,2834689164,Tiền gửi tương lai,2001-01-02,2011-10-29
515,105,2811991533,Tiết kiệm truyền thống,2001-01-02,2013-06-09
507,105,2821011328,Tiết kiệm Tích Tài,2001-01-02,2015-01-13
505,105,2761250927,Tiền gửi tương lai,2001-01-02,2015-03-12
512,105,2854644313,Tiết kiệm Tích Tài,2001-01-02,2016-12-26
508,105,2856621192,Tiết kiệm Đại Phát,2001-01-02,2018-02-26
504,105,2726353920,Tiết kiệm Tích Tài,2001-01-02,2019-07-12
499,105,2561955108,Tiết kiệm Trung Niên Tích Lộc,2001-01-02,2022-04-02
513,105,2818397780,Tiết kiệm Đại Phát,2001-01-02,2023-02-11
509,105,2843637799,Tiết kiệm Tích Tài,2001-01-02,2023-12-03
502,105,2697101869,Tiết kiệm Tích Tài,2001-01-02,2024-02-13
516,106,6966798530,Tiết kiệm truyền thống,2023-05-28,2023-09-17
521,107,9196999020,Tiết kiệm Trung Niên Tích Lộc,2016-10-14,2017-03-03
517,107,9218597527,Tiết kiệm Đại Phát,2016-10-14,2017-06-11
522,107,9213995420,Tiết kiệm Tích Tài,2016-10-14,2017-09-22
520,107,9214877559,Tiết kiệm Trung Niên Tích Lộc,2016-10-14,2018-02-01
523,107,9194025850,Tiền gửi tương lai,2016-10-14,2018-03-20
519,107,9228098073,Tiền gửi tương lai,2016-10-14,2018-11-27
518,107,9261530441,Tiết kiệm Trung Niên Tích Lộc,2016-10-14,2021-11-10
524,107,9209118293,Tiết kiệm Tích Tài,2016-10-14,2022-01-01
532,109,3754252241,Tiết kiệm truyền thống,2003-11-17,2005-12-14
527,109,3943752047,Tiết kiệm Đại Phát,2003-11-17,2007-03-12
528,109,3926311901,Tiết kiệm Tích Tài,2003-11-17,2008-01-20
531,109,3794830237,Tiết kiệm Trung Niên Tích Lộc,2003-11-17,2009-09-03
533,109,3706951742,Tiền gửi tương lai,2003-11-17,2009-09-07
526,109,3901100857,Tiền gửi tương lai,2003-11-17,2016-05-06
529,109,3881730072,Tiền gửi tương lai,2003-11-17,2018-07-26
530,109,3834939538,Tiết kiệm truyền thống,2003-11-17,2019-07-05
525,109,3924246126,Tiền gửi tương lai,2003-11-17,2020-08-26
535,109,3715186399,Tiết kiệm Đại Phát,2003-11-17,2021-05-15
534,109,3725756323,Tiền gửi tương lai,2003-11-17,2022-05-20
545,110,2890938639,Tiết kiệm Đại Phát,2013-11-02,2015-10-26
542,110,2965610929,Tiết kiệm Tích Tài,2013-11-02,2018-06-07
538,110,2904834104,Tiền gửi tương lai,2013-11-02,2019-07-06
541,110,2939862592,Tiết kiệm Tích Tài,2013-11-02,2019-09-07
537,110,2933422354,Tiết kiệm truyền thống,2013-11-02,2019-12-16
536,110,2979943067,Tiết kiệm Trung Niên Tích Lộc,2013-11-02,2020-12-14
540,110,2985425801,Tiền gửi tương lai,2013-11-02,2022-02-06
544,110,2916956406,Tiết kiệm truyền thống,2013-11-02,2022-08-24
539,110,2951631615,Tiền gửi tương lai,2013-11-02,2022-12-19
546,110,2914511546,Tiết kiệm Tích Tài,2013-11-02,2023-01-15
543,110,2943925198,Tiền gửi tương lai,2013-11-02,2024-04-23
551,112,4962408457,Tiết kiệm Đại Phát,2012-04-20,2015-02-11
553,112,4971275731,Tiết kiệm truyền thống,2012-04-20,2015-03-28
556,112,5002670519,Tiết kiệm Tích Tài,2012-04-20,2016-07-30
552,112,4981563541,Tiết kiệm Đại Phát,2012-04-20,2016-08-11
547,112,5043098114,Tiền gửi tương lai,2012-04-20,2016-09-30
550,112,4980966013,Tiết kiệm Đại Phát,2012-04-20,2019-02-18
554,112,4988562335,Tiết kiệm truyền thống,2012-04-20,2019-09-08
549,112,5015048409,Tiền gửi tương lai,2012-04-20,2020-06-14
548,112,5057285350,Tiết kiệm Tích Tài,2012-04-20,2021-10-05
555,112,5020802358,Tiền gửi tương lai,2012-04-20,2022-03-16
557,112,4978380609,Tiết kiệm Tích Tài,2012-04-20,2022-06-04
566,113,4892155917,Tiết kiệm Đại Phát,2020-10-09,2020-10-14
573,113,4916790444,Tiết kiệm Tích Tài,2020-10-09,2020-10-18
577,113,4815156732,Tiết kiệm Đại Phát,2020-10-09,2021-04-21
568,113,4856321705,Tiết kiệm Tích Tài,2020-10-09,2021-04-29
576,113,4841124011,Tiền gửi tương lai,2020-10-09,2021-05-09
570,113,4874564277,Tiết kiệm Tích Tài,2020-10-09,2021-06-07
561,113,4875617109,Tiết kiệm Trung Niên Tích Lộc,2020-10-09,2021-07-12
563,113,4936501068,Tiết kiệm Đại Phát,2020-10-09,2022-02-16
559,113,4861892240,Tiết kiệm Tích Tài,2020-10-09,2022-08-12
572,113,4929596714,Tiết kiệm Trung Niên Tích Lộc,2020-10-09,2022-09-03
564,113,4899708392,Tiết kiệm Trung Niên Tích Lộc,2020-10-09,2022-12-16
571,113,4913179831,Tiền gửi tương lai,2020-10-09,2022-12-25
575,113,4851582202,Tiết kiệm Đại Phát,2020-10-09,2023-02-22
569,113,4901313535,Tiền gửi tương lai,2020-10-09,2023-06-22
567,113,4879007871,Tiết kiệm Trung Niên Tích Lộc,2020-10-09,2023-09-17
565,113,4864654982,Tiền gửi tương lai,2020-10-09,2023-10-07
574,113,4897425871,Tiết kiệm Đại Phát,2020-10-09,2023-10-09
560,113,4887213339,Tiết kiệm Tích Tài,2020-10-09,2024-01-01
562,113,4912170490,Tiết kiệm truyền thống,2020-10-09,2024-01-19
558,113,4902738691,Tiết kiệm truyền thống,2020-10-09,2024-01-29
579,116,6387969489,Tiết kiệm truyền thống,2006-02-18,2012-06-01
580,116,6350907602,Tiết kiệm truyền thống,2006-02-18,2017-12-13
578,116,6354079396,Tiết kiệm truyền thống,2006-02-18,2019-11-17
592,119,749008769,Tiền gửi tương lai,2003-10-03,2004-01-28
582,119,739573061,Tiết kiệm Đại Phát,2003-10-03,2004-06-16
589,119,723524899,Tiền gửi tương lai,2003-10-03,2004-11-27
593,119,772540816,Tiết kiệm Đại Phát,2003-10-03,2005-07-15
587,119,754722233,Tiết kiệm Tích Tài,2003-10-03,2010-07-21
585,119,805759410,Tiền gửi tương lai,2003-10-03,2010-12-04
590,119,737163759,Tiền gửi tương lai,2003-10-03,2013-03-03
588,119,772029562,Tiết kiệm Đại Phát,2003-10-03,2014-02-03
584,119,770152802,Tiền gửi tương lai,2003-10-03,2016-12-27
594,119,733802131,Tiết kiệm Đại Phát,2003-10-03,2017-10-26
581,119,775694755,Tiết kiệm Tích Tài,2003-10-03,2020-05-11
591,119,716399459,Tiết kiệm Trung Niên Tích Lộc,2003-10-03,2020-05-24
583,119,785073395,Tiết kiệm Tích Tài,2003-10-03,2020-08-28
595,119,685724007,Tiền gửi tương lai,2003-10-03,2022-07-23
586,119,773216202,Tiết kiệm Đại Phát,2003-10-03,2022-11-22
607,120,2950229138,Tiết kiệm Tích Tài,2000-03-10,2001-02-14
603,120,3028679388,Tiết kiệm Tích Tài,2000-03-10,2002-09-25
602,120,3071060920,Tiền gửi tương lai,2000-03-10,2002-12-27
605,120,2948064434,Tiết kiệm truyền thống,2000-03-10,2006-05-02
596,120,3125706317,Tiền gửi tương lai,2000-03-10,2008-10-18
597,120,3088175986,Tiết kiệm Tích Tài,2000-03-10,2009-08-10
600,120,3116149239,Tiết kiệm Tích Tài,2000-03-10,2011-11-13
599,120,3095888970,Tiết kiệm Đại Phát,2000-03-10,2012-05-29
608,120,2901132049,Tiết kiệm Đại Phát,2000-03-10,2014-06-04
601,120,3094034301,Tiết kiệm Trung Niên Tích Lộc,2000-03-10,2017-08-15
604,120,2997465710,Tiết kiệm Trung Niên Tích Lộc,2000-03-10,2018-05-13
606,120,2978203117,Tiết kiệm Trung Niên Tích Lộc,2000-03-10,2019-09-13
598,120,3051552158,Tiết kiệm truyền thống,2000-03-10,2020-03-07
609,121,6779083010,Tiết kiệm Trung Niên Tích Lộc,2004-05-23,2015-07-11
614,122,6627466916,Tiền gửi tương lai,2011-11-10,2012-01-14
623,122,6618247780,Tiết kiệm Tích Tài,2011-11-10,2012-12-03
617,122,6695579187,Tiết kiệm truyền thống,2011-11-10,2013-05-03
612,122,6559538548,Tiết kiệm Tích Tài,2011-11-10,2013-12-05
620,122,6634291742,Tiết kiệm Đại Phát,2011-11-10,2014-05-14
618,122,6684218728,Tiền gửi tương lai,2011-11-10,2016-08-13
619,122,6662783292,Tiết kiệm Đại Phát,2011-11-10,2018-05-13
613,122,6580212644,Tiết kiệm Đại Phát,2011-11-10,2018-06-12
611,122,6582103585,Tiết kiệm truyền thống,2011-11-10,2020-11-04
621,122,6677422409,Tiết kiệm Đại Phát,2011-11-10,2021-04-27
610,122,6534041912,Tiết kiệm Đại Phát,2011-11-10,2022-02-12
616,122,6682174664,Tiết kiệm Trung Niên Tích Lộc,2011-11-10,2023-04-29
622,122,6644357083,Tiết kiệm truyền thống,2011-11-10,2024-01-15
615,122,6639953408,Tiết kiệm Đại Phát,2011-11-10,2024-05-30
634,123,2680975874,Tiền gửi tương lai,2016-06-14,2016-08-26
626,123,2734824541,Tiền gửi tương lai,2016-06-14,2016-10-13
630,123,2664235037,Tiết kiệm truyền thống,2016-06-14,2017-05-12
628,123,2739136315,Tiết kiệm truyền thống,2016-06-14,2018-02-09
625,123,2768044903,Tiết kiệm Đại Phát,2016-06-14,2019-02-16
631,123,2710425368,Tiết kiệm Đại Phát,2016-06-14,2020-07-03
627,123,2717591997,Tiền gửi tương lai,2016-06-14,2021-01-13
624,123,2779614136,Tiền gửi tương lai,2016-06-14,2021-03-23
635,123,2722251175,Tiết kiệm truyền thống,2016-06-14,2021-07-21
636,123,2701171413,Tiết kiệm Đại Phát,2016-06-14,2021-09-13
632,123,2752118180,Tiền gửi tương lai,2016-06-14,2022-09-01
633,123,2711266920,Tiết kiệm Trung Niên Tích Lộc,2016-06-14,2022-12-20
629,123,2711582123,Tiền gửi tương lai,2016-06-14,2023-03-19
640,125,8960602157,Tiết kiệm Trung Niên Tích Lộc,2007-08-11,2009-09-24
639,125,8944145729,Tiền gửi tương lai,2007-08-11,2011-01-23
638,125,8985276946,Tiết kiệm Trung Niên Tích Lộc,2007-08-11,2022-11-05
637,125,8956312979,Tiết kiệm Đại Phát,2007-08-11,2023-09-29
649,126,2050023603,Tiết kiệm Đại Phát,2014-05-01,2014-06-08
650,126,2067781307,Tiết kiệm Đại Phát,2014-05-01,2014-10-01
642,126,2132155825,Tiết kiệm Trung Niên Tích Lộc,2014-05-01,2014-12-19
646,126,2053394016,Tiết kiệm truyền thống,2014-05-01,2016-05-08
644,126,2078359090,Tiết kiệm Đại Phát,2014-05-01,2017-05-01
643,126,2109603327,Tiền gửi tương lai,2014-05-01,2018-01-22
645,126,2063687247,Tiết kiệm Tích Tài,2014-05-01,2021-10-26
641,126,2160552021,Tiền gửi tương lai,2014-05-01,2023-05-02
648,126,2085825106,Tiết kiệm Trung Niên Tích Lộc,2014-05-01,2023-05-10
647,126,2064315878,Tiền gửi tương lai,2014-05-01,2023-07-21
651,126,2020244017,Tiết kiệm Tích Tài,2014-05-01,2023-10-24
658,128,6658440387,Tiết kiệm Trung Niên Tích Lộc,2014-01-20,2015-01-30
662,128,6740309884,Tiền gửi tương lai,2014-01-20,2015-05-13
655,128,6680898078,Tiết kiệm truyền thống,2014-01-20,2016-11-25
